y,x,x1,x2
Connecticut,259233.92,358675.87,2017-06-01
Connecticut,261430.82,359255.29,2017-07-01
Connecticut,259179.0,384237.17,2017-08-01
Connecticut,244844.24,329273.24,2017-09-01
Connecticut,249347.88,327184.12,2017-10-01
Connecticut,238912.62,329382.76,2017-11-01
Connecticut,239200.96,349787.99,2017-12-01
Connecticut,219831.11,305566.75,2018-01-01
Connecticut,212056.59,319188.44,2018-02-01
Connecticut,225192.84,327297.58,2018-03-01
Connecticut,235916.31,339809.75,2018-04-01
Connecticut,241278.04,334696.12,2018-05-01
Connecticut,267014.37,376379.77,2018-06-01
Connecticut,265942.02,391775.23,2018-07-01
Connecticut,260580.29,404896.34,2018-08-01
Connecticut,237310.36,329857.81,2018-09-01
Connecticut,234307.79,311734.39,2018-10-01
Connecticut,232163.1,323553.89,2018-11-01
Connecticut,235916.31,337019.54,2018-12-01
Connecticut,215918.43,307396.92,2019-01-01
Connecticut,210336.15,278472.78,2019-02-01
Connecticut,224871.14,307761.43,2019-03-01
Connecticut,231717.34,326708.85,2019-04-01
Connecticut,250676.03,340920.2,2019-05-01
Connecticut,263209.83,363621.98,2019-06-01
Connecticut,263315.16,354635.95,2019-07-01
Connecticut,258048.85,354974.88,2019-08-01
Connecticut,245409.73,328758.65,2019-09-01
Connecticut,240143.42,317629.85,2019-10-01
Connecticut,241056.6,326267.92,2019-11-01
Connecticut,242249.94,319075.66,2019-12-01
Connecticut,231981.13,330873.4,2020-01-01
Connecticut,225011.29,299569.88,2020-02-01
Connecticut,243424.14,316621.53,2020-03-01
Connecticut,265529.97,336530.79,2020-04-01
Connecticut,268390.72,358730.87,2020-05-01
Connecticut,275568.61,399584.94,2020-06-01
Connecticut,291828.1,418961.16,2020-07-01
Connecticut,305840.59,454713.16,2020-08-01
Connecticut,303239.9,448091.38,2020-09-01
Connecticut,298558.67,432174.03,2020-10-01
Connecticut,292317.03,410409.34,2020-11-01
Connecticut,291276.75,431158.96,2020-12-01
Connecticut,268500.0,372148.83,2021-01-01
Connecticut,265000.0,397365.51,2021-02-01
Connecticut,266125.0,398559.84,2021-03-01
Connecticut,281000.0,426086.29,2021-04-01
Connecticut,294000.0,460935.86,2021-05-01
Connecticut,314000.0,467990.01,2021-06-01
Connecticut,315000.0,477072.25,2021-07-01
Connecticut,315000.0,456800.41,2021-08-01
Connecticut,292000.0,401529.19,2021-09-01
Connecticut,295000.0,404989.47,2021-10-01
Tolland,197569.41,221851.66,2001-01-01
Tolland,180230.75,200570.34,2001-02-01
Tolland,197721.5,208545.81,2001-03-01
Tolland,194679.63,205002.1,2001-04-01
Tolland,210725.49,226294.87,2001-05-01
Tolland,228140.19,234520.64,2001-06-01
Tolland,231182.06,246457.58,2001-07-01
Tolland,228064.15,258400.88,2001-08-01
Tolland,231182.06,232755.26,2001-09-01
Tolland,250954.21,244262.18,2001-10-01
Tolland,223577.39,242710.37,2001-11-01
Tolland,218178.07,229820.43,2001-12-01
Tolland,202101.3,231820.43,2002-01-01
Tolland,215574.72,278983.02,2002-02-01
Tolland,209586.54,241397.7,2002-03-01
Tolland,221113.8,230933.1,2002-04-01
Tolland,226802.58,242313.27,2002-05-01
Tolland,233539.29,243797.91,2002-06-01
Tolland,254497.94,267258.61,2002-07-01
Tolland,232042.24,249465.77,2002-08-01
Tolland,254497.94,276323.59,2002-09-01
Tolland,252177.52,271051.79,2002-10-01
Tolland,246563.59,264913.35,2002-11-01
Tolland,253749.42,304217.74,2002-12-01
Tolland,234146.78,259557.17,2003-01-01
Tolland,241463.87,272034.28,2003-02-01
Tolland,231951.66,242908.24,2003-03-01
Tolland,235610.2,252751.45,2003-04-01
Tolland,248780.96,259342.81,2003-05-01
Tolland,248707.79,276162.0,2003-06-01
Tolland,259390.73,279751.75,2003-07-01
Tolland,260122.44,295758.77,2003-08-01
Tolland,253902.92,260415.83,2003-09-01
Tolland,253171.21,271146.5,2003-10-01
Tolland,261805.37,284317.95,2003-11-01
Tolland,256098.04,271611.18,2003-12-01
Tolland,216659.88,236160.38,2004-01-01
Tolland,248018.55,255738.94,2004-02-01
Tolland,235190.01,260032.93,2004-03-01
Tolland,270824.86,302238.1,2004-04-01
Tolland,258709.01,269975.1,2004-05-01
Tolland,283653.4,302158.19,2004-06-01
Tolland,299332.73,314066.89,2004-07-01
Tolland,300758.13,320433.17,2004-08-01
Tolland,283938.48,307847.27,2004-09-01
Tolland,292205.76,305454.16,2004-10-01
Tolland,299332.73,317166.63,2004-11-01
Tolland,306459.7,314202.83,2004-12-01
Tolland,282966.67,310679.82,2005-01-01
Tolland,262006.17,276453.44,2005-02-01
Tolland,275795.97,301983.52,2005-03-01
Tolland,273727.5,286877.57,2005-04-01
Tolland,310201.52,327526.59,2005-05-01
Tolland,310270.47,322898.36,2005-06-01
Tolland,296480.67,315931.03,2005-07-01
Tolland,310959.96,329321.01,2005-08-01
Tolland,317027.47,336718.27,2005-09-01
Tolland,296480.67,325085.02,2005-10-01
Tolland,292343.73,314143.31,2005-11-01
Tolland,326818.23,341767.19,2005-12-01
Tolland,316616.56,328708.17,2006-01-01
Tolland,278789.56,299667.1,2006-02-01
Tolland,300585.34,320985.2,2006-03-01
Tolland,300585.34,316274.69,2006-04-01
Tolland,301921.27,307683.21,2006-05-01
Tolland,305929.08,318498.8,2006-06-01
Tolland,307265.01,338295.78,2006-07-01
Tolland,331729.32,347548.43,2006-08-01
Tolland,314545.86,343591.23,2006-09-01
Tolland,304259.16,305656.05,2006-10-01
Tolland,299917.37,318257.85,2006-11-01
Tolland,276538.51,287055.81,2006-12-01
Tolland,305184.22,313339.35,2007-01-01
Tolland,283107.06,287184.92,2007-02-01
Tolland,309080.19,316586.37,2007-03-01
Tolland,298561.07,312066.76,2007-04-01
Tolland,292197.66,319988.11,2007-05-01
Tolland,305054.36,316379.01,2007-06-01
Tolland,322066.75,334825.07,2007-07-01
Tolland,318170.78,326021.68,2007-08-01
Tolland,298690.94,321280.04,2007-09-01
Tolland,301288.25,311600.56,2007-10-01
Tolland,305184.22,327894.24,2007-11-01
Tolland,308430.86,320245.94,2007-12-01
Tolland,275205.42,271844.53,2008-01-01
Tolland,278332.75,296111.07,2008-02-01
Tolland,275205.42,288096.01,2008-03-01
Tolland,275080.33,286888.1,2008-04-01
Tolland,304863.81,317905.05,2008-05-01
Tolland,286463.82,314637.46,2008-06-01
Tolland,285838.36,310882.01,2008-07-01
Tolland,281460.09,305512.29,2008-08-01
Tolland,275205.42,294045.81,2008-09-01
Tolland,268950.75,283758.98,2008-10-01
Tolland,262696.08,295816.34,2008-11-01
Tolland,275080.33,295454.65,2008-12-01
Tolland,243619.84,246115.05,2009-01-01
Tolland,271697.55,276438.88,2009-02-01
Tolland,281109.71,279047.6,2009-03-01
Tolland,282364.66,280026.25,2009-04-01
Tolland,269815.12,294144.41,2009-05-01
Tolland,291776.82,297331.81,2009-06-01
Tolland,288639.43,303647.25,2009-07-01
Tolland,268560.17,272246.93,2009-08-01
Tolland,273454.49,272599.62,2009-09-01
Tolland,263477.61,280680.04,2009-10-01
Tolland,266677.74,280390.62,2009-11-01
Tolland,263540.35,270158.2,2009-12-01
Tolland,242010.33,253005.43,2010-01-01
Tolland,249418.81,275074.14,2010-02-01
Tolland,246949.32,261098.61,2010-03-01
Tolland,246949.32,259691.18,2010-04-01
Tolland,280596.16,283633.31,2010-05-01
Tolland,271644.25,308568.47,2010-06-01
Tolland,263013.99,265351.01,2010-07-01
Tolland,273434.63,277875.79,2010-08-01
Tolland,253123.05,255738.07,2010-09-01
Tolland,264482.72,311319.74,2010-10-01
Tolland,279670.1,310075.1,2010-11-01
Tolland,238614.78,265692.28,2010-12-01
Tolland,232847.6,236577.78,2011-01-01
Tolland,221474.58,227949.15,2011-02-01
Tolland,272952.46,292037.66,2011-03-01
Tolland,211897.31,259611.21,2011-04-01
Tolland,249009.26,260322.18,2011-05-01
Tolland,268403.25,308272.01,2011-06-01
Tolland,264273.05,305186.32,2011-07-01
Tolland,257389.38,265855.99,2011-08-01
Tolland,274149.62,300981.64,2011-09-01
Tolland,241826.3,259873.72,2011-10-01
Tolland,219080.26,244491.99,2011-11-01
Tolland,224287.91,230274.0,2011-12-01
Tolland,191173.67,208497.6,2012-01-01
Tolland,208179.92,249278.21,2012-02-01
Tolland,195865.05,212676.7,2012-03-01
Tolland,216976.25,235766.5,2012-04-01
Tolland,235976.34,254732.34,2012-05-01
Tolland,257908.53,261853.15,2012-06-01
Tolland,255386.91,273588.27,2012-07-01
Tolland,246297.37,265719.83,2012-08-01
Tolland,227492.56,242333.89,2012-09-01
Tolland,234568.92,234032.15,2012-10-01
Tolland,245124.52,267703.47,2012-11-01
Tolland,219908.36,249394.44,2012-12-01
Tolland,204594.2,231951.23,2013-01-01
Tolland,213841.4,232323.25,2013-02-01
Tolland,216153.2,233343.62,2013-03-01
Tolland,220198.85,234617.76,2013-04-01
Tolland,223088.59,259057.08,2013-05-01
Tolland,242738.88,260559.59,2013-06-01
Tolland,256609.68,271907.01,2013-07-01
Tolland,254240.08,269517.55,2013-08-01
Tolland,248807.36,246396.11,2013-09-01
Tolland,245050.68,267420.76,2013-10-01
Tolland,213841.4,221813.46,2013-11-01
Tolland,215170.68,243370.01,2013-12-01
Tolland,221817.02,223326.56,2014-01-01
Tolland,208735.5,237733.38,2014-02-01
Tolland,193037.68,209903.06,2014-03-01
Tolland,216129.4,237232.47,2014-04-01
Tolland,222670.16,230840.34,2014-05-01
Tolland,243373.08,305854.03,2014-06-01
Tolland,255089.57,265122.78,2014-07-01
Tolland,242576.82,252989.59,2014-08-01
Tolland,232623.49,264681.18,2014-09-01
Tolland,225229.59,238563.74,2014-10-01
Tolland,218404.45,243118.18,2014-11-01
Tolland,208451.12,221724.47,2014-12-01
Tolland,215867.91,230677.48,2015-01-01
Tolland,198825.7,232420.32,2015-02-01
Tolland,196553.41,211500.87,2015-03-01
Tolland,223252.86,230045.4,2015-04-01
Tolland,210187.17,221240.35,2015-05-01
Tolland,234046.26,257031.11,2015-06-01
Tolland,244271.58,260596.21,2015-07-01
Tolland,255633.05,262101.75,2015-08-01
Tolland,230069.74,240248.5,2015-09-01
Tolland,219844.42,232720.78,2015-10-01
Tolland,223764.13,243616.62,2015-11-01
Tolland,218708.28,232202.48,2015-12-01
Tolland,181471.86,195656.19,2016-01-01
Tolland,217878.42,225445.25,2016-02-01
Tolland,171318.41,178924.91,2016-03-01
Tolland,200825.11,217067.42,2016-04-01
Tolland,243065.7,256703.41,2016-05-01
Tolland,251031.39,249946.35,2016-06-01
Tolland,233361.03,251933.53,2016-07-01
Tolland,260567.78,266212.29,2016-08-01
Tolland,238409.7,237479.58,2016-09-01
Tolland,222646.61,248799.56,2016-10-01
Tolland,219897.89,232056.93,2016-11-01
Tolland,231678.13,255232.53,2016-12-01
Tolland,194425.44,219966.76,2017-01-01
Tolland,170259.57,189827.94,2017-02-01
Tolland,203213.03,213826.22,2017-03-01
Tolland,205849.31,231072.77,2017-04-01
Tolland,194974.67,214171.57,2017-05-01
Tolland,234518.82,247925.49,2017-06-01
Tolland,246327.15,249585.41,2017-07-01
Tolland,241658.74,253415.65,2017-08-01
Tolland,214142.6,242371.31,2017-09-01
Tolland,231772.7,249447.51,2017-10-01
Tolland,231772.7,248168.64,2017-11-01
Tolland,209803.72,226034.79,2017-12-01
Tolland,214362.14,218006.73,2018-01-01
Tolland,212807.24,228372.61,2018-02-01
Tolland,198384.17,214433.86,2018-03-01
Tolland,213397.03,226314.25,2018-04-01
Tolland,214362.14,223470.46,2018-05-01
Tolland,234468.64,249520.91,2018-06-01
Tolland,230554.58,244967.33,2018-07-01
Tolland,218758.76,248689.31,2018-08-01
Tolland,218705.14,228928.77,2018-09-01
Tolland,214469.37,232023.1,2018-10-01
Tolland,210448.07,220040.54,2018-11-01
Tolland,214469.37,225069.07,2018-12-01
Tolland,188902.29,225161.67,2019-01-01
Tolland,199210.56,201546.11,2019-02-01
Tolland,219078.21,223469.63,2019-03-01
Tolland,210546.8,218004.86,2019-04-01
Tolland,231612.01,231929.13,2019-05-01
Tolland,229084.19,236561.55,2019-06-01
Tolland,236878.31,243760.49,2019-07-01
Tolland,233823.86,237576.14,2019-08-01
Tolland,224028.54,235602.09,2019-09-01
Tolland,226977.66,227368.64,2019-10-01
Tolland,226451.03,231610.67,2019-11-01
Tolland,226451.03,227945.6,2019-12-01
Tolland,236142.22,260181.13,2020-01-01
Tolland,184388.59,207361.37,2020-02-01
Tolland,239263.05,254172.41,2020-03-01
Tolland,237702.64,255005.77,2020-04-01
Tolland,244464.42,248225.98,2020-05-01
Tolland,246024.83,255170.63,2020-06-01
Tolland,259964.5,265984.64,2020-07-01
Tolland,270471.27,272554.97,2020-08-01
Tolland,248625.51,265877.65,2020-09-01
Tolland,269378.98,280127.77,2020-10-01
Tolland,265790.04,273907.54,2020-11-01
Tolland,249665.79,263130.66,2020-12-01
Tolland,251900.0,264485.54,2021-01-01
Tolland,239950.0,243087.08,2021-02-01
Tolland,235000.0,243584.9,2021-03-01
Tolland,245000.0,257185.44,2021-04-01
Tolland,274375.0,278736.55,2021-05-01
Tolland,285000.0,294781.68,2021-06-01
Tolland,275500.0,312040.85,2021-07-01
Tolland,285000.0,300983.17,2021-08-01
Tolland,264900.0,288800.15,2021-09-01
Tolland,295000.0,317529.7,2021-10-01
Windham,154869.17,176613.38,2001-01-01
Windham,173766.78,173352.23,2001-02-01
Windham,158025.11,167094.61,2001-03-01
Windham,157416.73,157114.1,2001-04-01
Windham,177949.35,185867.17,2001-05-01
Windham,171105.14,188555.35,2001-06-01
Windham,178633.77,201654.83,2001-07-01
Windham,174907.48,186075.5,2001-08-01
Windham,182360.06,189539.37,2001-09-01
Windham,172626.08,187451.84,2001-10-01
Windham,187074.96,187117.95,2001-11-01
Windham,182512.15,179037.49,2001-12-01
Windham,179495.9,189558.12,2002-01-01
Windham,164675.14,180852.41,2002-02-01
Windham,173657.42,184759.39,2002-03-01
Windham,169166.28,173901.38,2002-04-01
Windham,173657.42,192673.59,2002-05-01
Windham,190124.93,205039.92,2002-06-01
Windham,194616.07,217520.01,2002-07-01
Windham,194541.22,213742.17,2002-08-01
Windham,192669.91,210496.8,2002-09-01
Windham,190124.93,209285.1,2002-10-01
Windham,194616.07,204998.33,2002-11-01
Windham,196113.12,205634.6,2002-12-01
Windham,196097.93,223102.06,2003-01-01
Windham,204146.73,205534.06,2003-02-01
Windham,186219.86,196342.16,2003-03-01
Windham,197561.35,205823.38,2003-04-01
Windham,204805.26,226203.98,2003-05-01
Windham,219512.61,237394.68,2003-06-01
Windham,219512.61,243166.66,2003-07-01
Windham,215122.36,234449.05,2003-08-01
Windham,219366.27,220099.97,2003-09-01
Windham,220976.03,236696.54,2003-10-01
Windham,222439.44,236222.49,2003-11-01
Windham,221890.66,238041.98,2003-12-01
Windham,206682.13,216232.83,2004-01-01
Windham,206682.13,211365.68,2004-02-01
Windham,220936.07,235526.96,2004-03-01
Windham,224855.9,233059.63,2004-04-01
Windham,243742.37,247089.01,2004-05-01
Windham,249443.95,269447.6,2004-06-01
Windham,242174.44,263022.72,2004-07-01
Windham,242174.44,256702.03,2004-08-01
Windham,256570.92,266920.1,2004-09-01
Windham,263697.89,287322.23,2004-10-01
Windham,256570.92,279632.08,2004-11-01
Windham,267475.18,276823.55,2004-12-01
Windham,263385.15,277047.28,2005-01-01
Windham,234357.63,249514.91,2005-02-01
Windham,248216.37,270251.96,2005-03-01
Windham,260627.19,293720.86,2005-04-01
Windham,275795.97,288327.97,2005-05-01
Windham,262006.17,275772.73,2005-06-01
Windham,283311.41,296157.28,2005-07-01
Windham,273038.01,298736.7,2005-08-01
Windham,275795.97,293100.29,2005-09-01
Windham,282621.92,297431.63,2005-10-01
Windham,274761.74,297098.62,2005-11-01
Windham,275658.07,307516.14,2005-12-01
Windham,261843.23,275646.37,2006-01-01
Windham,279210.38,301472.18,2006-02-01
Windham,254428.79,262796.72,2006-03-01
Windham,273866.64,294746.58,2006-04-01
Windham,280546.32,293647.79,2006-05-01
Windham,281882.25,325965.49,2006-06-01
Windham,278542.41,296954.71,2006-07-01
Windham,289296.69,284502.4,2006-08-01
Windham,265851.03,273761.88,2006-09-01
Windham,272463.91,286267.37,2006-10-01
Windham,277206.48,276580.55,2006-11-01
Windham,281882.25,285061.3,2006-12-01
Windham,270120.5,257140.37,2007-01-01
Windham,266224.53,267978.35,2007-02-01
Windham,253237.97,276143.1,2007-03-01
Windham,271419.16,285299.94,2007-04-01
Windham,262231.17,261306.66,2007-05-01
Windham,276367.04,273780.55,2007-06-01
Windham,266224.53,278297.93,2007-07-01
Windham,255835.28,281418.23,2007-08-01
Windham,272717.81,279176.44,2007-09-01
Windham,266224.53,285582.99,2007-10-01
Windham,251289.99,267951.04,2007-11-01
Windham,263951.88,276598.23,2007-12-01
Windham,223416.76,238208.27,2008-01-01
Windham,230171.8,229550.79,2008-02-01
Windham,225168.07,237855.4,2008-03-01
Windham,231422.74,243371.12,2008-04-01
Windham,206404.06,220135.35,2008-05-01
Windham,240179.27,251173.22,2008-06-01
Windham,228232.86,262049.02,2008-07-01
Windham,227669.94,226771.69,2008-08-01
Windham,212346.0,228112.16,2008-09-01
Windham,221415.27,217720.98,2008-10-01
Windham,215786.07,232348.93,2008-11-01
Windham,207498.63,235151.38,2008-12-01
Windham,190439.28,239189.81,2009-01-01
Windham,190801.33,207434.87,2009-02-01
Windham,209577.33,216053.23,2009-03-01
Windham,204557.51,204289.42,2009-04-01
Windham,206126.2,217156.11,2009-05-01
Windham,212651.97,207972.34,2009-06-01
Windham,219616.96,228747.7,2009-07-01
Windham,200165.17,210125.79,2009-08-01
Windham,200792.65,203420.96,2009-09-01
Windham,197027.79,221112.32,2009-10-01
Windham,208887.1,219648.92,2009-11-01
Windham,217734.53,244280.54,2009-12-01
Windham,185211.99,191381.43,2010-01-01
Windham,206140.94,227827.65,2010-02-01
Windham,189780.55,205493.48,2010-03-01
Windham,187064.11,204200.33,2010-04-01
Windham,212067.72,230903.77,2010-05-01
Windham,191941.36,205200.9,2010-06-01
Windham,185211.99,199759.25,2010-07-01
Windham,186446.73,190045.37,2010-08-01
Windham,177803.51,182450.18,2010-09-01
Windham,203733.18,217068.78,2010-10-01
Windham,179038.25,196890.51,2010-11-01
Windham,180273.0,179409.91,2010-12-01
Windham,173588.19,171186.97,2011-01-01
Windham,162813.75,169849.33,2011-02-01
Windham,152637.89,190115.64,2011-03-01
Windham,164908.78,179393.35,2011-04-01
Windham,172391.03,185730.52,2011-05-01
Windham,174785.35,178628.83,2011-06-01
Windham,169517.84,168199.94,2011-07-01
Windham,184362.63,194922.02,2011-08-01
Windham,191425.87,201098.32,2011-09-01
Windham,181968.31,178778.98,2011-10-01
Windham,177179.67,178210.02,2011-11-01
Windham,179573.99,178974.36,2011-12-01
Windham,158334.02,173811.56,2012-01-01
Windham,162380.34,173794.21,2012-02-01
Windham,141327.78,166205.74,2012-03-01
Windham,140741.35,150251.78,2012-04-01
Windham,170062.47,176506.75,2012-05-01
Windham,166133.44,176511.9,2012-06-01
Windham,175340.27,180404.1,2012-07-01
Windham,183491.54,181978.14,2012-08-01
Windham,175926.69,173569.88,2012-09-01
Windham,175926.69,187196.12,2012-10-01
Windham,175926.69,182551.46,2012-11-01
Windham,146605.58,157493.61,2012-12-01
Windham,156046.43,171650.05,2013-01-01
Windham,164137.72,177875.11,2013-02-01
Windham,161825.92,178664.24,2013-03-01
Windham,154312.58,164752.59,2013-04-01
Windham,173384.92,176483.82,2013-05-01
Windham,184943.91,200870.07,2013-06-01
Windham,173327.12,197716.17,2013-07-01
Windham,179106.62,184020.5,2013-08-01
Windham,173327.12,181035.07,2013-09-01
Windham,173269.33,192054.17,2013-10-01
Windham,173384.92,181011.59,2013-11-01
Windham,153156.68,168230.64,2013-12-01
Windham,156978.2,161307.2,2014-01-01
Windham,151859.34,160458.11,2014-02-01
Windham,164883.99,177669.48,2014-03-01
Windham,156921.32,168444.12,2014-04-01
Windham,176316.09,191715.77,2014-05-01
Windham,163234.58,176860.7,2014-06-01
Windham,168922.19,182752.89,2014-07-01
Windham,175178.57,179236.07,2014-08-01
Windham,163575.83,172768.28,2014-09-01
Windham,147878.01,149123.18,2014-10-01
Windham,164940.86,177361.48,2014-11-01
Windham,154589.4,173725.34,2014-12-01
Windham,147585.48,163249.34,2015-01-01
Windham,153379.83,162788.96,2015-02-01
Windham,166275.1,175085.02,2015-03-01
Windham,159060.56,174924.2,2015-04-01
Windham,162355.39,187531.0,2015-05-01
Windham,194849.19,205193.39,2015-06-01
Windham,174171.32,188155.02,2015-07-01
Windham,187464.24,195740.16,2015-08-01
Windham,174846.19,194234.16,2015-09-01
Windham,187464.24,199223.42,2015-10-01
Windham,159060.56,174564.43,2015-11-01
Windham,172410.29,178106.94,2015-12-01
Windham,161277.15,167217.94,2016-01-01
Windham,162679.56,175591.96,2016-02-01
Windham,150338.35,162548.5,2016-03-01
Windham,151460.28,171052.71,2016-04-01
Windham,177264.63,186866.99,2016-05-01
Windham,178386.55,187814.51,2016-06-01
Windham,201947.04,207469.5,2016-07-01
Windham,190727.76,200194.31,2016-08-01
Windham,182874.27,177866.9,2016-09-01
Windham,185118.12,197840.72,2016-10-01
Windham,173898.84,174537.64,2016-11-01
Windham,163801.49,173444.71,2016-12-01
Windham,168062.67,178900.78,2017-01-01
Windham,185088.63,188467.93,2017-02-01
Windham,163668.87,173313.23,2017-03-01
Windham,164657.48,171954.24,2017-04-01
Windham,175751.81,189953.32,2017-05-01
Windham,192228.54,202785.46,2017-06-01
Windham,181518.67,241171.89,2017-07-01
Windham,190031.65,205956.37,2017-08-01
Windham,192338.39,202449.62,2017-09-01
Windham,209803.72,216631.22,2017-10-01
Windham,164767.32,195024.04,2017-11-01
Windham,194974.67,198371.08,2017-12-01
Windham,174256.37,182595.54,2018-01-01
Windham,176937.23,183485.54,2018-02-01
Windham,176937.23,194863.35,2018-03-01
Windham,171575.5,193581.45,2018-04-01
Windham,187660.7,203015.64,2018-05-01
Windham,209107.64,210990.52,2018-06-01
Windham,187660.7,204008.21,2018-07-01
Windham,192968.82,199059.47,2018-08-01
Windham,204764.63,204748.73,2018-09-01
Windham,177098.08,189966.22,2018-10-01
Windham,188733.05,194417.39,2018-11-01
Windham,182298.97,190801.22,2018-12-01
Windham,181371.48,203623.05,2019-01-01
Windham,169100.99,171431.13,2019-02-01
Windham,154723.99,165127.23,2019-03-01
Windham,178948.98,181467.93,2019-04-01
Windham,189534.25,196388.39,2019-05-01
Windham,210652.13,209820.33,2019-06-01
Windham,203805.93,213647.97,2019-07-01
Windham,194853.22,206768.11,2019-08-01
Windham,194853.22,205086.43,2019-09-01
Windham,194853.22,206254.64,2019-10-01
Windham,192746.69,204111.25,2019-11-01
Windham,197223.05,203438.15,2019-12-01
Windham,193751.05,203857.38,2020-01-01
Windham,186209.07,196134.54,2020-02-01
Windham,203820.91,203507.93,2020-03-01
Windham,222618.66,219957.46,2020-04-01
Windham,226311.63,228904.26,2020-05-01
Windham,200252.77,218531.05,2020-06-01
Windham,229900.58,228918.23,2020-07-01
Windham,234061.68,259246.9,2020-08-01
Windham,236142.22,246098.99,2020-09-01
Windham,230940.85,246758.87,2020-10-01
Windham,239263.05,257416.57,2020-11-01
Windham,220538.11,243429.39,2020-12-01
Windham,205000.0,218907.43,2021-01-01
Windham,227000.0,241992.44,2021-02-01
Windham,225000.0,234705.14,2021-03-01
Windham,231000.0,241785.05,2021-04-01
Windham,216800.0,234193.64,2021-05-01
Windham,245500.0,255984.24,2021-06-01
Windham,259950.0,273981.86,2021-07-01
Windham,250000.0,263424.27,2021-08-01
Windham,250000.0,272642.6,2021-09-01
Windham,250000.0,265434.49,2021-10-01
